AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202507,5201801,ARAGOIÂNIA,52,GOIÁS,CO,CENTRO-OESTE,49794236.94,230457,27560286.22,20104,55923599.35,147784,25355619.62,52203,5871,492,5899,477
202402,5004700,IVINHEMA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,85032758.35,356838,36440383.28,33051,90165552.87,205261,34116304.11,87447,14320,1044,13929,1030
202406,2200459,ALVORADA DO GURGUÉIA,22,PIAUÍ,NE,NORDESTE,12545021.18,92635,1324921.48,1755,11678688.59,57476,1793488.43,7372,2644,69,2624,65
202402,3526001,JUNQUEIRÓPOLIS,35,SÃO PAULO,SE,SUDESTE,45092057.08,227463,94843612.48,20949,47478603.1,137349,44058030.42,47661,10088,758,9876,749
202502,1709500,GURUPI,17,TOCANTINS,NO,NORTE,520421582.24,2087827,426151064.75,187194,529238053.29,1224966,382809030.7,487509,60281,5155,60783,4984
202311,1501709,BRAGANÇA,15,PARÁ,NO,NORTE,221575271.24,1682676,62938056.49,58480,219248535.72,1220889,60333100.78,177872,54161,1578,53906,1493
202406,1718899,SANTA RITA DO TOCANTINS,17,TOCANTINS,NO,NORTE,5587769.6,31756,2957756.57,1686,5521697.72,19265,2878171.67,5033,960,55,959,53
202412,2923209,OLIVEIRA DOS BREJINHOS,29,BAHIA,NE,NORDESTE,45769874.93,318133,17530384.57,16206,45126667.0,195197,15745879.11,47957,9774,400,9505,372
202505,3169703,TURMALINA,31,MINAS GERAIS,SE,SUDESTE,69049153.83,369703,41360020.38,29582,64102707.6,200505,53666191.94,112552,11867,889,11514,840
202307,3170529,URUCUIA,31,MINAS GERAIS,SE,SUDESTE,15523862.74,91581,5195996.65,5505,14969389.15,59153,4627559.68,18083,4377,228,4353,215
202403,2919926,MADRE DE DEUS,29,BAHIA,NE,NORDESTE,69227113.11,561151,13000315.28,21039,63864041.63,369443,11458052.46,62978,13219,527,13133,483
202507,3516705,GARÇA,35,SÃO PAULO,SE,SUDESTE,181889108.11,897160,184434904.23,89109,184664682.69,493435,184838016.56,220193,27749,2681,27331,2542
202401,3168606,TEÓFILO OTONI,31,MINAS GERAIS,SE,SUDESTE,410035607.65,2084329,269973061.09,122023,421208517.01,1386328,264361545.63,566617,79305,4774,80160,4444
202307,3554508,TIETÊ,35,SÃO PAULO,SE,SUDESTE,101151379.19,411028,144891184.9,40418,115124711.13,284025,144939779.96,80761,21942,1998,21835,1931
202405,2505501,VISTA SERRANA,25,PARAÍBA,NE,NORDESTE,17586764.43,80323,777290.82,579,16445942.26,70181,947140.45,3576,1980,47,1946,43
202412,5008008,TERENOS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,51954681.43,342328,48033210.0,21874,50896925.39,185821,61292653.73,57129,8410,545,8300,499
202412,3105400,BARÃO DE COCAIS,31,MINAS GERAIS,SE,SUDESTE,133901934.49,699118,55195739.07,39771,120415438.99,382263,46658893.91,138115,20365,1391,19793,1293
202312,3204559,SANTA MARIA DE JETIBÁ,32,ESPÍRITO SANTO,SE,SUDESTE,101559637.29,333458,153328044.08,29683,116707303.96,232935,164153969.73,110503,15820,1407,15010,1374
202411,4308805,GENERAL CÂMARA,43,RIO GRANDE DO SUL,SU,SUL,17442743.24,118909,5641565.07,5373,16449746.21,59111,5381137.01,16279,4210,244,3959,235
202408,2516805,TRIUNFO,25,PARAÍBA,NE,NORDESTE,25632733.44,157133,2083835.97,2671,24049747.95,104682,2174524.02,26610,4857,118,4710,106
202305,2110005,SANTA LUZIA,21,MARANHÃO,NE,NORDESTE,136796673.99,816070,16011217.43,23819,122589320.21,604704,17589854.71,70932,30941,556,30059,546
202304,3119609,CORONEL PACHECO,31,MINAS GERAIS,SE,SUDESTE,2288306.39,14002,587186.81,1136,2401169.56,10272,552064.5,1746,1020,56,1017,54
202405,4204608,CRICIÚMA,42,SANTA CATARINA,SU,SUL,815736439.65,3396742,1428706538.1,420020,879466783.08,2028576,1464411917.79,1182852,137753,16360,134770,15434
202305,3122504,DOM CAVATI,31,MINAS GERAIS,SE,SUDESTE,9715062.28,43125,2934631.34,3372,11511857.77,33974,2722297.02,9355,2529,192,2572,194
202506,2100907,ARAIOSES,21,MARANHÃO,NE,NORDESTE,71103002.86,704237,7307751.65,12980,64830292.43,435339,7984870.69,55194,19706,284,19102,277
202402,3129707,IBIRACI,31,MINAS GERAIS,SE,SUDESTE,33696935.32,131614,30141995.47,7049,30146963.68,75167,35374803.66,21258,5704,281,5492,271
202401,2905404,CAIRU,29,BAHIA,NE,NORDESTE,66268489.98,411251,41733121.31,48544,66752962.78,320831,34287076.26,114854,9024,1027,9065,955
202311,4300703,ANTA GORDA,43,RIO GRANDE DO SUL,SU,SUL,11251146.04,30617,8699654.76,3522,8957550.63,15302,10085986.16,10742,2323,283,1942,279
202309,3162575,SÃO JOÃO DO MANTENINHA,31,MINAS GERAIS,SE,SUDESTE,11326737.41,44336,4016192.46,3076,12155225.47,28868,3773052.13,10382,2393,216,2374,221
202308,3154903,RIO CASCA,31,MINAS GERAIS,SE,SUDESTE,26228718.42,120004,5955552.88,6295,25470534.82,81474,5752832.28,14394,5911,392,5969,387
202312,5106224,NOVA MUTUM,51,MATO GROSSO,CO,CENTRO-OESTE,300540777.88,912333,269952441.33,125945,281439398.69,525351,258084507.92,302767,30752,4041,30233,3831
202506,2703106,IGACI,27,ALAGOAS,NE,NORDESTE,58180406.53,366198,8910933.71,5471,55440440.51,239274,5141904.38,20984,12063,190,11833,159
202310,2107506,PAÇO DO LUMIAR,21,MARANHÃO,NE,NORDESTE,298733725.37,2397100,108928864.06,103480,298648494.14,1816803,88670583.38,250998,67344,2510,67365,2297
202310,2414100,TENENTE ANANIAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,27055364.66,170105,4044209.63,2389,25718931.47,118019,4183254.98,12019,4635,113,4536,106
202406,2607505,ITAÍBA,26,PERNAMBUCO,NE,NORDESTE,50135415.13,301236,11465847.42,7325,46309816.49,192322,8072091.28,36536,11104,226,10585,217
202501,4216206,SÃO FRANCISCO DO SUL,42,SANTA CATARINA,SU,SUL,219160238.63,1050868,818535403.08,133031,220961903.73,605906,871320946.41,345497,34527,3958,33907,3840
202409,2926301,RIACHÃO DO JACUÍPE,29,BAHIA,NE,NORDESTE,106482296.72,621441,53213172.27,26244,108486839.38,421801,45417857.43,89035,17924,1024,17932,915
202506,1501576,BOM JESUS DO TOCANTINS,15,PARÁ,NO,NORTE,58509762.62,294335,19810706.22,14643,56020453.14,170487,22829107.13,58452,7301,310,7135,289
202310,4306551,DOM PEDRO DE ALCÂNTARA,43,RIO GRANDE DO SUL,SU,SUL,5702572.27,20294,11958420.72,2187,5439608.47,13609,15170056.14,5613,1141,88,1091,87
202408,3135209,JANUÁRIA,31,MINAS GERAIS,SE,SUDESTE,164434682.85,1203882,48415785.58,53890,159258541.86,732463,50150560.6,162098,37473,1656,37391,1588
202509,2409407,PAU DOS FERROS,24,RIO GRANDE DO NORTE,NE,NORDESTE,24423155.16,113135,18174575.81,6349,22593186.87,79763,19861965.79,36639,15870,961,13413,922
202306,3542008,QUINTANA,35,SÃO PAULO,SE,SUDESTE,16706409.33,67911,5951351.45,4131,17919764.82,39286,7372973.14,9465,3098,206,2972,197
202406,3108552,BRASILÂNDIA DE MINAS,31,MINAS GERAIS,SE,SUDESTE,49101301.66,265941,19448391.51,15378,49288038.8,160975,21097220.47,50545,9251,625,9100,592
202311,2614501,SURUBIM,26,PERNAMBUCO,NE,NORDESTE,179721672.15,852584,49560679.54,33056,189504684.75,671399,56709488.07,122824,30337,1198,29844,1171
202503,2930907,TABOCAS DO BREJO VELHO,29,BAHIA,NE,NORDESTE,24216206.75,165312,5608728.3,6466,23299439.62,92845,5437699.86,22933,5346,193,5146,191
202304,4219358,VITOR MEIRELES,42,SANTA CATARINA,SU,SUL,7023192.17,21330,6515777.45,2894,7139626.93,12421,6629341.6,8197,2008,233,1876,220
202402,3110707,CAMBUQUIRA,31,MINAS GERAIS,SE,SUDESTE,22134692.08,136209,7089712.34,7583,23391216.96,86463,6869352.64,23694,6138,431,6135,432
202311,3102100,ALTO RIO DOCE,31,MINAS GERAIS,SE,SUDESTE,14426253.19,76128,2620776.74,2141,13944376.71,51225,1841699.93,6359,3945,171,3853,144
202501,2400802,ANGICOS,24,RIO GRANDE DO NORTE,NE,NORDESTE,32509953.74,251823,10555273.24,10305,29746586.39,168727,10590937.7,51301,7484,334,7192,322
202406,3170107,UBERABA,31,MINAS GERAIS,SE,SUDESTE,1491623903.04,6413431,1472884404.97,565014,1540208464.63,4217013,1639807482.87,1351018,209747,19648,209391,18194
202308,1400704,UIRAMUTÃ,14,RORAIMA,NO,NORTE,3629654.02,25765,3067729.31,2156,3375746.72,15280,1634374.56,2961,1335,49,1259,44
202412,5200829,AMARALINA,52,GOIÁS,CO,CENTRO-OESTE,10399577.69,40984,1007562.69,1130,9029533.75,29784,973677.86,3328,1278,58,1232,51
202502,3124708,ESTRELA DO INDAIÁ,31,MINAS GERAIS,SE,SUDESTE,6059229.35,30044,1380459.69,1780,5855591.03,16284,1285467.49,5424,1414,77,1377,77
202503,4101507,ARAPONGAS,41,PARANÁ,SU,SUL,517834465.92,2268098,822305433.29,324325,560800802.31,1270179,752821255.73,699953,75026,9323,74420,8917
202409,3514007,DOBRADA,35,SÃO PAULO,SE,SUDESTE,23099964.17,163464,7409129.93,6935,22873031.59,96125,7864526.22,18423,5453,306,5320,274
202307,4315156,PROGRESSO,43,RIO GRANDE DO SUL,SU,SUL,4976339.98,22277,2755612.52,1673,4420176.38,12399,2646765.02,4648,1815,134,1586,151
202407,3513207,CRISTAIS PAULISTA,35,SÃO PAULO,SE,SUDESTE,33757603.49,127165,20274285.8,10349,45647022.5,73802,12433305.2,27403,4681,403,4620,362
202312,3522000,ITAJU,35,SÃO PAULO,SE,SUDESTE,6161045.75,42528,3284324.82,2019,6972728.52,23939,4067438.32,4485,1624,90,1584,94
202305,2930808,SOUTO SOARES,29,BAHIA,NE,NORDESTE,22200283.49,118705,2801055.38,2772,20606325.86,84719,3389670.46,6417,6104,138,6011,117
202504,5007950,TACURU,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,23453640.98,155997,5464222.91,5512,22656629.09,79478,4624131.34,18566,4790,196,4622,182
202306,1721307,TUPIRATINS,17,TOCANTINS,NO,NORTE,3348841.08,19623,767792.73,1131,3315805.2,12085,460807.71,1918,822,34,853,26
202408,3550407,SÃO PEDRO,35,SÃO PAULO,SE,SUDESTE,138429942.14,605911,80528262.49,61828,144279706.45,375248,78534949.73,133502,22343,2166,22098,2021
202506,2503209,CABEDELO,25,PARAÍBA,NE,NORDESTE,382720704.69,1884804,310211170.47,103802,365354237.71,1185458,571956017.06,349825,45175,3303,44540,3010
202312,2705002,MATA GRANDE,27,ALAGOAS,NE,NORDESTE,36442808.99,244728,2359142.52,3184,35185990.44,182334,3343587.9,13602,8218,112,8108,104
202305,4314902,PORTO ALEGRE,43,RIO GRANDE DO SUL,SU,SUL,4868843881.56,18822558,10508423624.26,16253278,4987992334.14,13036328,10296923893.51,69042407,935981,86775,897557,82923
202404,4314787,PONTE PRETA,43,RIO GRANDE DO SUL,SU,SUL,2528334.13,7109,1309829.75,574,2113096.57,3055,2479481.67,1460,570,56,441,58
202411,4316105,RONDA ALTA,43,RIO GRANDE DO SUL,SU,SUL,24000581.8,102051,17614097.97,9966,22043534.21,52172,18901519.01,25518,4649,531,4361,523
202310,3107802,BOM JESUS DO GALHO,31,MINAS GERAIS,SE,SUDESTE,24020122.94,136219,5552362.99,5036,23945369.3,84656,4636203.87,17163,6067,269,5901,273
202505,2506905,ITABAIANA,25,PARAÍBA,NE,NORDESTE,80193179.76,546157,18070540.67,17871,74364008.74,376645,18790974.65,96635,14160,529,14077,481
202407,3136579,JOSENÓPOLIS,31,MINAS GERAIS,SE,SUDESTE,10442714.34,72266,1527890.97,1182,10481475.75,40221,894070.25,3740,2061,51,2134,48
202504,5213772,MONTIVIDIU DO NORTE,52,GOIÁS,CO,CENTRO-OESTE,16091771.32,61923,4768907.0,2526,17098955.43,35820,3523921.88,10494,2137,91,2108,93
202309,4304671,CAPIVARI DO SUL,43,RIO GRANDE DO SUL,SU,SUL,13949497.03,48917,9877592.0,6125,14544979.93,27617,9241620.77,12600,2447,252,2287,247
202508,2504900,CRUZ DO ESPÍRITO SANTO,25,PARAÍBA,NE,NORDESTE,40857347.2,364910,8120236.66,8510,39342941.41,228137,9127992.73,33274,9294,192,9187,172
202508,1504000,LIMOEIRO DO AJURU,15,PARÁ,NO,NORTE,90793240.36,557793,9064555.62,8645,82990655.57,379689,7151267.15,24745,14173,168,13294,160
202406,3161205,SÃO FRANCISCO DE PAULA,31,MINAS GERAIS,SE,SUDESTE,11412423.1,52552,52158456.62,2454,12954994.88,30654,50128452.16,7861,2620,147,2633,147
202306,5221304,TRÊS RANCHOS,52,GOIÁS,CO,CENTRO-OESTE,6919489.67,27657,7121981.71,2461,7482179.32,22230,2090810.39,5233,1405,119,1434,97
202505,3540101,PONGAÍ,35,SÃO PAULO,SE,SUDESTE,19867189.13,53234,15599890.49,3853,22767670.56,30921,13840781.24,12750,1992,132,1907,131
202506,2408607,PARANÁ,24,RIO GRANDE DO NORTE,NE,NORDESTE,10129721.2,68976,1020122.43,694,9338685.46,47313,742466.65,1654,2121,35,2037,36
202307,2105427,ITINGA DO MARANHÃO,21,MARANHÃO,NE,NORDESTE,63501220.74,369197,23891530.03,14690,62810193.05,274958,37468507.64,57131,12018,406,12093,398
202507,3506102,BEBEDOURO,35,SÃO PAULO,SE,SUDESTE,502150084.6,1792086,1469800724.76,194454,585111128.78,1032293,1708723045.54,500738,52810,5324,51630,5039
202502,3111804,CANÁPOLIS,31,MINAS GERAIS,SE,SUDESTE,40769845.43,207247,78979540.23,22777,40124009.38,124539,60518928.51,81432,6266,452,6159,443
202404,3514908,ELIAS FAUSTO,35,SÃO PAULO,SE,SUDESTE,49620009.9,275364,57903664.46,24928,52085764.21,163697,59905591.1,43613,10246,787,10121,751
202504,4115457,MARQUINHO,41,PARANÁ,SU,SUL,14149133.81,58078,2653015.75,2468,13126441.59,27763,2716799.6,5627,2287,108,2121,107
202403,3203502,MONTANHA,32,ESPÍRITO SANTO,SE,SUDESTE,64183748.92,355211,43091753.98,18556,66685142.79,302247,30998344.02,60676,10244,628,10283,610
202411,4118204,PARANAGUÁ,41,PARANÁ,SU,SUL,606241305.98,4154120,838621066.47,335921,602486765.75,2361423,684120209.4,789156,103844,7233,102831,6791
202501,4316709,SANTA BÁRBARA DO SUL,43,RIO GRANDE DO SUL,SU,SUL,33358355.08,129759,494106075.59,9137,34498354.08,64453,575348736.13,24084,5365,442,5034,410
202412,3152204,PORTEIRINHA,31,MINAS GERAIS,SE,SUDESTE,104063019.5,577268,28769378.53,25965,103536726.79,371664,30393841.06,124313,18939,1040,18773,1025
202407,1100940,CUJUBIM,11,RONDÔNIA,NO,NORTE,63028870.63,267539,18649246.31,17494,65446678.85,153064,19668063.93,51762,8691,485,8662,482
202407,3124609,ESTRELA DALVA,31,MINAS GERAIS,SE,SUDESTE,4604131.52,33627,2658670.46,1321,4608851.08,21092,1916896.36,2618,1183,53,1172,48
202502,3146206,OURO VERDE DE MINAS,31,MINAS GERAIS,SE,SUDESTE,19755174.89,101543,9863747.22,2584,18753169.31,65368,5088228.59,9164,3708,122,3626,112
202305,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,5697345.31,45373,927025.96,698,5419402.91,33145,469027.62,1717,2219,37,2229,36
202403,3101409,ALBERTINA,31,MINAS GERAIS,SE,SUDESTE,7087088.46,29294,14785816.36,1716,8465837.57,34838,16424188.82,3129,1360,66,1337,68
202312,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,172060027.76,816143,173117213.92,66747,170633732.15,485557,164898668.34,182946,25275,1770,25205,1704
202310,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,17374159.89,75708,3086228.41,4316,18797873.38,50929,3097601.41,12440,3508,156,3469,147
202402,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,33995536.1,290529,9818927.6,7869,32210086.37,207748,16062295.65,18837,9404,230,9404,231
202306,3520400,ILHABELA,35,SÃO PAULO,SE,SUDESTE,115009934.38,465872,52604322.59,60248,123896575.63,315785,42982265.82,127885,22978,2390,23009,2284
202502,4306809,ENCANTADO,43,RIO GRANDE DO SUL,SU,SUL,53417820.35,247841,128319855.33,27202,53017970.22,123537,166684191.99,291549,12539,1743,11429,1684
202509,3519709,IBIÚNA,35,SÃO PAULO,SE,SUDESTE,49049204.75,233675,36605519.68,22578,55449363.64,137637,35012574.08,52890,37782,2740,32870,2565
202312,4315552,RIO DOS ÍNDIOS,43,RIO GRANDE DO SUL,SU,SUL,4874143.19,20895,2289586.72,1202,3960428.02,10609,1595743.95,1732,1092,66,1036,70
202308,2405603,JARDIM DE PIRANHAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,29770442.84,144748,6505944.34,6776,30173301.24,121089,9948744.23,20609,5294,179,5154,194
202503,4210100,MAFRA,42,SANTA CATARINA,SU,SUL,177044324.81,897772,275419197.5,76516,183834822.91,457343,186822351.96,217388,33261,3251,32196,3148
202308,2920908,MASCOTE,29,BAHIA,NE,NORDESTE,18997541.14,135628,3884629.89,3845,18449741.22,96845,6511354.39,11079,5359,151,5424,142
202503,1300086,ANAMÃ,13,AMAZONAS,NO,NORTE,27076611.79,250857,3138811.7,3523,22813602.2,150855,2869130.49,14052,6123,71,5755,77
202307,3203056,JAGUARÉ,32,ESPÍRITO SANTO,SE,SUDESTE,83537250.33,386294,35878200.14,19415,83780940.18,234041,28742071.75,70794,14697,725,14534,710
202407,2309300,NOVA RUSSAS,23,CEARÁ,NE,NORDESTE,67059860.06,519302,39526394.63,18831,62515430.41,360997,39250762.45,87455,15559,528,15428,485
202304,2206670,MORRO DO CHAPÉU DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,5725970.44,43810,681766.39,667,5618251.73,30687,634347.96,2174,2065,30,2128,30
202405,4117255,NOVA PRATA DO IGUAÇU,41,PARANÁ,SU,SUL,32797483.95,117529,28609113.85,12006,33049849.37,58690,25313689.34,28948,5128,588,4875,567
202308,3106705,BETIM,31,MINAS GERAIS,SE,SUDESTE,1210006910.1,6707250,3591847427.13,529270,1260383887.41,4983836,2680761571.69,1161018,257865,19129,259603,17550
202310,2601052,ARAÇOIABA,26,PERNAMBUCO,NE,NORDESTE,28839781.91,227014,4199426.82,4432,27975779.75,166664,3474057.15,12763,8928,178,8967,175
202508,2209377,SANTA ROSA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,11337733.99,83843,1549994.51,2305,10365703.78,50516,1265445.37,8001,2516,71,2564,74
202502,2304806,GRANJEIRO,23,CEARÁ,NE,NORDESTE,12095346.93,89673,1080439.79,1255,11689466.67,55202,876505.59,6947,2827,52,2758,46
202410,1200138,BUJARI,12,ACRE,NO,NORTE,29245811.01,207565,11610219.24,8600,29898311.33,123796,13627345.65,25437,5691,164,5635,133
202405,5215231,NOVO GAMA,52,GOIÁS,CO,CENTRO-OESTE,282516997.43,2366053,75371145.01,108013,298614001.14,1590171,65723969.37,290354,58547,2350,60061,2210
202509,4126272,SAUDADE DO IGUAÇU,41,PARANÁ,SU,SUL,3372926.69,14490,1646828.66,1444,2825306.78,7436,1471097.69,2892,2362,220,1913,207
202404,2206308,MIGUEL LEÃO,22,PIAUÍ,NE,NORDESTE,2427725.5,29958,1220322.41,967,2287620.5,16638,1259403.29,1392,713,24,683,25
202306,4215802,SÃO BENTO DO SUL,42,SANTA CATARINA,SU,SUL,182109906.73,680115,180800952.91,83429,191389556.39,480542,192924444.39,164453,44655,4703,43301,4765
202505,1508209,VIGIA,15,PARÁ,NO,NORTE,144486589.21,1261838,33129237.01,39248,139974923.82,843459,35829676.6,149310,29316,752,28523,708
202506,5006002,NOVA ALVORADA DO SUL,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,103702003.98,560280,159017270.87,42613,102737273.87,296440,227867577.37,116227,13749,929,13595,903
202504,2101707,BARREIRINHAS,21,MARANHÃO,NE,NORDESTE,166055597.16,1348634,68637886.3,76887,161363976.59,877035,67962973.4,226395,34825,1500,34173,1457
202404,2305407,ICÓ,23,CEARÁ,NE,NORDESTE,148338019.55,982977,20703334.2,22232,141561986.92,684216,19284397.98,74428,30119,719,30134,637
202305,4314407,PELOTAS,43,RIO GRANDE DO SUL,SU,SUL,763319364.37,3502106,603000006.37,360823,791936596.54,2588654,590350599.36,872629,182848,14272,177466,13599
202304,4127106,TELÊMACO BORBA,41,PARANÁ,SU,SUL,159280570.83,712237,123902682.35,79140,163130115.02,471465,118713525.83,164367,40378,2833,39790,2769
202310,2907400,CATOLÂNDIA,29,BAHIA,NE,NORDESTE,3191110.6,31990,895839.28,1142,3256990.44,18483,1156022.29,2589,1240,37,1227,38
202305,2312304,SÃO BENEDITO,23,CEARÁ,NE,NORDESTE,59147219.97,355493,16439214.6,17991,59936199.82,276901,20077805.37,65336,17755,740,18147,695
202405,3115706,CENTRAL DE MINAS,31,MINAS GERAIS,SE,SUDESTE,24015707.43,78835,5477457.02,3946,25277648.98,47968,5212690.66,16647,3285,202,3281,183
202508,2704609,MARAVILHA,27,ALAGOAS,NE,NORDESTE,35514941.81,220015,2447248.69,4609,34076128.68,135843,2435331.26,19023,5838,104,5760,95
202404,1702158,ARAGUANÃ,17,TOCANTINS,NO,NORTE,13838440.77,113126,2531636.07,3479,12481113.82,68068,2691214.05,7409,3048,84,3015,77
202507,3530409,MIRASSOLÂNDIA,35,SÃO PAULO,SE,SUDESTE,17195158.55,84147,5866450.2,6656,17371420.98,49760,7200818.18,16640,2625,242,2629,180
202310,4100202,ADRIANÓPOLIS,41,PARANÁ,SU,SUL,10406581.53,73987,10591826.19,4166,10315744.79,42700,12668428.91,10340,3207,176,3128,162
202404,4307815,ESTRELA VELHA,43,RIO GRANDE DO SUL,SU,SUL,5606077.91,25307,6350350.39,1237,3950936.65,10870,5523250.03,1747,1302,72,1088,70
202306,3534104,ORIENTE,35,SÃO PAULO,SE,SUDESTE,11440982.38,60682,4511808.01,4369,10964994.23,38343,4636511.05,6929,3237,221,3128,216
202405,3123502,DOURADOQUARA,31,MINAS GERAIS,SE,SUDESTE,4515768.25,14458,55892796.85,630,4455477.88,8711,48192916.68,2249,783,53,754,54
202509,4312179,MATO QUEIMADO,43,RIO GRANDE DO SUL,SU,SUL,714331.17,2355,128633.1,107,673783.96,959,167194.6,215,542,37,357,37
202306,2918902,LAJEDÃO,29,BAHIA,NE,NORDESTE,9750045.05,42623,1149983.19,722,9781930.3,29325,636070.92,3186,2008,55,2021,46
202307,4127908,TUNEIRAS DO OESTE,41,PARANÁ,SU,SUL,15730274.75,55999,5387573.41,4434,19376226.34,35764,5325761.37,10579,3470,212,3464,205
202506,3139003,MACHADO,31,MINAS GERAIS,SE,SUDESTE,163299993.5,616369,280420968.43,58170,192113764.28,372274,256838993.12,126730,23227,2060,23103,1909
202404,3204500,SANTA LEOPOLDINA,32,ESPÍRITO SANTO,SE,SUDESTE,21277387.75,123651,11410558.61,6204,20742007.62,70987,10739083.12,18797,5006,248,4773,231
202503,4118808,PEABIRU,41,PARANÁ,SU,SUL,52575603.47,261307,39477085.9,22818,55081974.47,134674,27205915.42,60087,7957,701,7814,681
202412,2210706,SIMÕES,22,PIAUÍ,NE,NORDESTE,37732787.45,267316,7263405.57,17203,34005501.76,171456,9644038.94,52495,7838,198,7535,161
202304,3127503,GONZAGA,31,MINAS GERAIS,SE,SUDESTE,8085744.08,28625,1718609.6,1583,9486727.68,18872,1474659.58,5018,2027,79,2124,85
202305,4300851,ARAMBARÉ,43,RIO GRANDE DO SUL,SU,SUL,5855758.38,24472,1660167.08,2467,5452460.91,15560,1411435.75,5062,1687,148,1659,155
202308,3150604,PIRACEMA,31,MINAS GERAIS,SE,SUDESTE,8675085.85,35153,3495837.28,2653,9441216.73,23402,4077457.53,8233,2282,161,2237,161
202508,3500709,AGUDOS,35,SÃO PAULO,SE,SUDESTE,163722777.33,974954,123864811.49,78902,165780661.09,534054,133165246.96,165931,25421,2134,24948,2065
202509,5200175,ÁGUA FRIA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,3304737.88,13407,9537185.52,924,4030445.06,7193,8908169.91,2890,2115,127,1861,123
202403,4104303,CAMPO MOURÃO,41,PARANÁ,SU,SUL,401323879.95,1538029,3249755395.06,201291,399826434.52,901746,3315634985.22,496244,59292,6331,58313,6098
202306,3522307,ITAPETININGA,35,SÃO PAULO,SE,SUDESTE,369591441.81,1678464,419934953.35,152576,401153159.32,1174724,381945555.95,316323,87004,6161,85131,5782
202308,4218954,URUPEMA,42,SANTA CATARINA,SU,SUL,4264021.59,14668,2038607.99,1074,3380103.14,8337,1554107.71,2815,1107,81,1041,83
202403,3520608,INDIANA,35,SÃO PAULO,SE,SUDESTE,14241733.83,70723,7048765.98,5082,14651366.38,43356,6957289.58,11121,2740,204,2697,191
202506,2109239,PRESIDENTE MÉDICI,21,MARANHÃO,NE,NORDESTE,20755932.15,177808,2191034.36,3680,19202983.8,107590,2445804.85,19135,3847,71,3735,66
202409,2904506,BROTAS DE MACAÚBAS,29,BAHIA,NE,NORDESTE,20038895.82,154139,3942758.37,5761,18537848.78,93133,3749860.78,17194,5055,178,4931,166
202503,4212270,PASSOS MAIA,42,SANTA CATARINA,SU,SUL,12598572.07,50879,4616744.23,2590,11935463.89,23485,4851028.21,6897,2173,158,2087,160
202402,3550605,SÃO ROQUE,35,SÃO PAULO,SE,SUDESTE,257007965.46,1192022,203525933.39,120722,272401966.58,739263,180800464.5,278064,51334,4724,50492,4428
202509,4104659,CARAMBEÍ,41,PARANÁ,SU,SUL,31827372.36,73388,141350063.5,8595,24006015.92,37285,112211358.93,16528,11769,1078,9685,956
202308,2912905,IBIRATAIA,29,BAHIA,NE,NORDESTE,40347480.02,225684,6943383.37,8688,39049034.19,161051,5249888.03,19934,9036,260,9174,247
202509,4307005,ERECHIM,43,RIO GRANDE DO SUL,SU,SUL,80125758.55,256844,409593097.22,35947,80346709.24,144836,415305268.5,92263,49919,6389,37961,6226
202306,3136405,JOAQUIM FELÍCIO,31,MINAS GERAIS,SE,SUDESTE,5646632.24,30076,1527438.78,1240,5632237.9,20395,2548923.48,2533,1599,84,1599,83
202503,2918753,LAGOA REAL,29,BAHIA,NE,NORDESTE,31980139.96,189607,3895938.74,4707,30080204.16,109597,4562013.16,18194,5582,145,5359,139
202310,2300507,ALCÂNTARAS,23,CEARÁ,NE,NORDESTE,12476402.66,94972,2163680.61,3143,12201021.46,66385,1577210.47,8806,4306,155,4322,132
202405,3522901,ITAPUÍ,35,SÃO PAULO,SE,SUDESTE,33386127.95,218790,35767610.91,13992,33011575.77,121693,39932964.1,39498,7213,508,7053,466
202409,3504701,BALBINOS,35,SÃO PAULO,SE,SUDESTE,4791867.19,32827,2630153.95,1126,4767398.77,19066,896464.51,1736,1070,42,1025,39
202405,3517703,GUARÁ,35,SÃO PAULO,SE,SUDESTE,62020941.44,418435,74317368.76,24639,63914989.54,240417,103426574.31,95583,11685,741,11541,686
